"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.286008306E2,5.221512423E1,4.516730394E0,9.031871064E-1,0.000000000E0,NaN,6.638706442E0,3.000000000E0
2.296008363E2,5.221507753E1,4.516718131E0,1.226718421E0,9.488694422E-2,NaN,6.615117927E0,3.000000000E0
2.306008425E2,5.221507758E1,4.516719050E0,1.189207024E0,0.000000000E0,NaN,6.418016492E0,3.000000000E0
2.316008490E2,5.221507909E1,4.516728525E0,1.033089056E0,3.071779448E-1,NaN,6.197115667E0,3.000000000E0
2.326008548E2,5.221508190E1,4.516738232E0,1.982437198E0,6.134372947E-1,7.430230630E1,6.845731924E0,3.000000000E0
2.336008606E2,5.221508131E1,4.516734797E0,1.741731519E0,0.000000000E0,7.464118587E1,6.807343076E0,3.000000000E0
2.346008672E2,5.221508131E1,4.516734797E0,1.741731519E0,0.000000000E0,7.464118587E1,6.732903137E0,3.000000000E0
2.356008729E2,5.221508787E1,4.516799045E0,-3.222827362E-1,1.368170318E0,7.860167017E1,6.864319795E0,3.000000000E0
2.366008791E2,5.221509270E1,4.516836537E0,-8.578961464E-1,1.759122576E0,7.832215501E1,6.757475657E0,3.000000000E0
2.376008849E2,5.221510047E1,4.516904936E0,-1.062276706E0,2.580797023E0,7.838857056E1,6.610160425E0,3.000000000E0
2.386008909E2,5.221511799E1,4.516965766E0,-1.091380496E0,3.234365811E0,7.608600596E1,6.784326613E0,3.000000000E0
2.396008966E2,5.221513011E1,4.517027085E0,-1.035739061E0,3.576837130E0,7.547090373E1,7.050627433E0,3.000000000E0
2.406009036E2,5.221515468E1,4.517128625E0,-4.162016651E-1,4.581940895E0,7.438586592E1,7.037514030E0,3.000000000E0
2.416009096E2,5.221518334E1,4.517215275E0,-1.274700118E-1,5.163446698E0,7.239822404E1,7.030493079E0,3.000000000E0
2.426009158E2,5.221520115E1,4.517305548E0,1.474565938E-1,5.652748253E0,7.232539609E1,7.429109219E0,3.000000000E0
2.436009215E2,5.221523653E1,4.517431601E0,-7.780205552E-2,6.485085141E0,7.129596519E1,7.938446869E0,3.000000000E0
2.446009276E2,5.221525574E1,4.517535514E0,2.297337046E-1,6.876605484E0,7.149184072E1,8.517754692E0,3.000000000E0
2.456009333E2,5.221531502E1,4.517706521E0,4.175734660E-1,8.236015497E0,7.000304305E1,8.450130887E0,3.000000000E0
2.466009399E2,5.221534910E1,4.517851409E0,1.090897622E0,8.890411836E0,7.019237408E1,9.352118492E0,3.000000000E0
2.476009451E2,5.221538911E1,4.518010641E0,7.127624936E-1,9.638394478E0,6.984083202E1,9.289491085E0,3.000000000E0
2.486009514E2,5.221544134E1,4.518192121E0,1.103231831E0,1.048131270E1,6.931163118E1,1.001370104E1,3.000000000E0
2.496009578E2,5.221548941E1,4.518335326E0,1.191923743E0,1.069160217E1,6.841702411E1,1.130700037E1,3.000000000E0
2.506009641E2,5.221554998E1,4.518530899E0,1.362874128E0,1.142247359E1,6.779415898E1,1.324850414E1,3.000000000E0
2.516009699E2,5.221561834E1,4.518745557E0,1.730989067E0,1.220709575E1,6.698156212E1,1.476611028E1,3.000000000E0
2.526009752E2,5.221569415E1,4.518951251E0,1.287306497E0,1.284682170E1,6.534215517E1,1.375849685E1,3.000000000E0
2.536009816E2,5.221575578E1,4.519158786E0,9.932932146E-1,1.329179984E1,6.526628314E1,1.305529184E1,3.000000000E0
2.546009879E2,5.221580171E1,4.519394519E0,1.834640806E0,1.405633762E1,6.603651006E1,1.314243053E1,3.000000000E0
2.556009934E2,5.221586385E1,4.519712318E0,1.464733334E0,1.553961016E1,6.788937294E1,1.247712290E1,3.000000000E0
2.566010002E2,5.221593700E1,4.520024051E0,1.602806557E0,1.663923679E1,6.846056010E1,1.108981517E1,3.000000000E0
2.576010063E2,5.221598768E1,4.520340519E0,1.638152670E0,1.743453140E1,6.974535356E1,1.383176530E1,3.000000000E0
2.586010116E2,5.221604816E1,4.520621181E0,7.773358375E-1,1.811718606E1,6.931255560E1,1.148884790E1,3.000000000E0
2.596010176E2,5.221611306E1,4.520890498E0,1.045497999E0,1.855557406E1,6.900203554E1,1.338387070E1,3.000000000E0
2.606010234E2,5.221615843E1,4.521145122E0,1.125536748E0,1.868203710E1,6.948196677E1,1.059036015E1,3.000000000E0
2.616010300E2,5.221622443E1,4.521433269E0,7.716135345E-1,1.908298081E1,6.966999921E1,1.662223080E1,3.000000000E0
2.626010358E2,5.221629658E1,4.521728658E0,1.050263644E0,1.950155744E1,6.954807036E1,1.239296463E1,3.000000000E0
2.636010414E2,5.221635999E1,4.522006756E0,1.034805256E0,1.980810152E1,6.969591935E1,1.116249705E1,3.000000000E0
2.646010473E2,5.221642763E1,4.522305979E0,1.272342490E0,2.025141443E1,7.007984647E1,1.140520175E1,3.000000000E0
2.656010542E2,5.221648727E1,4.522605407E0,1.246634189E0,2.052588231E1,7.087474182E1,1.248664004E1,3.000000000E0
2.666010600E2,5.221655455E1,4.522914950E0,9.790639868E-1,2.082907142E1,7.104431717E1,1.311274349E1,3.000000000E0
2.676010658E2,5.221663782E1,4.523204425E0,1.110435448E0,2.122012741E1,7.069388326E1,1.304958751E1,3.000000000E0
2.686010722E2,5.221671851E1,4.523566229E0,1.082325505E0,2.193090504E1,7.092018536E1,1.294666350E1,3.000000000E0
2.696010784E2,5.221678523E1,4.523883012E0,1.161892559E0,2.220549349E1,7.143071476E1,1.320493041E1,3.000000000E0
2.706010836E2,5.221685652E1,4.524235563E0,8.341039540E-1,2.281387303E1,7.176248603E1,1.320585382E1,3.000000000E0
2.716010900E2,5.221692379E1,4.524586638E0,1.846385395E0,2.319436175E1,7.196058626E1,1.320850827E1,3.000000000E0
2.726010962E2,5.221701022E1,4.524951497E0,1.638184940E0,2.349218485E1,7.147591497E1,1.393731677E1,3.000000000E0
2.736011021E2,5.221708133E1,4.525285935E0,8.736864524E-1,2.358892852E1,7.150983883E1,1.445000116E1,3.000000000E0
2.746011084E2,5.221715318E1,4.525631289E0,3.969077365E-1,2.374612393E1,7.151674841E1,1.584746996E1,3.000000000E0
2.756011143E2,5.221722354E1,4.526073852E0,1.409042822E0,2.471801031E1,7.229800142E1,1.547004764E1,3.000000000E0
2.766005434E2,5.221730188E1,4.526516932E0,1.082899352E0,2.574878371E1,7.254487605E1,1.464877855E1,3.000000000E0
2.776005393E2,5.221723105E1,4.527000398E0,1.319439644E0,2.623125238E1,7.226486206E1,1.473928240E1,3.000000000E0
2.786005446E2,5.221730154E1,4.527366884E0,1.294695987E0,2.639868075E1,7.294879150E1,1.518535085E1,3.000000000E0
2.796005410E2,5.221737551E1,4.527759519E0,1.243865374E0,2.659365834E1,7.294879150E1,1.506333660E1,3.000000000E0
2.806005377E2,5.221745468E1,4.528159430E0,1.247412445E0,2.679166613E1,7.098187256E1,1.468723915E1,3.000000000E0
2.816005393E2,5.221754051E1,4.528559864E0,1.296863880E0,2.716244518E1,7.089804077E1,1.443693198E1,3.000000000E0
2.826005319E2,5.221760557E1,4.528916663E0,1.048181917E0,2.751932148E1,7.771035004E1,2.310009558E1,3.000000000E0
2.836005245E2,5.221763389E1,4.529318840E0,1.562528826E0,2.799603152E1,8.444854736E1,3.136247838E1,3.000000000E0
2.846005261E2,5.221768607E1,4.530085775E0,8.685279163E-1,2.811291732E1,4.948353958E1,4.497095989E1,3.000000000E0
2.856005214E2,5.221776104E1,4.530255169E0,1.070027949E0,2.822305394E1,6.825196075E1,3.594264801E1,3.000000000E0
2.866005187E2,5.221784075E1,4.530610995E0,6.191034177E-1,2.828193535E1,7.231878662E1,3.724700743E1,3.000000000E0
2.876005210E2,5.221792534E1,4.531036278E0,5.488969581E-1,2.849080506E1,7.118349457E1,3.675735664E1,3.000000000E0
2.886005166E2,5.221800877E1,4.531450461E0,5.356443049E-1,2.875769582E1,7.232125092E1,3.694958895E1,3.000000000E0
2.896005050E2,5.221808222E1,4.531827672E0,-4.647836089E-3,2.867965935E1,7.259561920E1,3.387954849E1,3.000000000E0
2.906005007E2,5.221819293E1,4.532395838E0,-1.037346069E-1,3.000454570E1,7.164012146E1,3.279093157E1,3.000000000E0
2.916004997E2,5.221827807E1,4.532817445E0,-9.541611373E-2,3.011452496E1,7.221190643E1,3.335565653E1,3.000000000E0
2.926004993E2,5.221836311E1,4.533253395E0,-3.267136635E-1,3.023431424E1,7.240262604E1,3.242429002E1,3.000000000E0
2.936004977E2,5.221845473E1,4.533722067E0,-5.553493751E-1,3.069938513E1,7.168159485E1,3.275329802E1,3.000000000E0
2.946004972E2,5.221853576E1,4.534123283E0,-9.924094453E-1,3.083879716E1,7.216433716E1,3.135922841E1,3.000000000E0
2.956004982E2,5.221862271E1,4.534563420E0,-5.366567960E-1,3.095292972E1,7.225794220E1,3.113005820E1,3.000000000E0
2.966004987E2,5.221871328E1,4.535024276E0,3.114659945E-1,3.127584229E1,7.225794220E1,3.113290189E1,3.000000000E0
2.976004984E2,5.221880652E1,4.535491887E0,8.807495730E-1,3.150679672E1,7.172173309E1,3.157817758E1,3.000000000E0
2.986005001E2,5.221890420E1,4.535978386E0,-2.913979087E-1,3.191304328E1,7.221483612E1,3.167173596E1,3.000000000E0
2.996005011E2,5.221899077E1,4.536425165E0,-4.238995453E-1,3.197171334E1,7.274452972E1,3.190862632E1,3.000000000E0
3.006005024E2,5.221907860E1,4.536885479E0,6.722652819E-1,3.221828164E1,7.274452972E1,3.250442312E1,3.000000000E0
3.016005049E2,5.221901558E1,4.536555209E0,4.719137400E-1,3.300000000E1,7.274452972E1,3.737141230E1,4.000000001E0
3.026005076E2,5.221905116E1,4.536741665E0,-1.816228842E0,3.384000015E1,7.274452972E1,2.319151038E1,6.000000001E0
3.036005093E2,5.221918494E1,4.537424823E0,-2.697947906E0,4.311000061E1,7.148151398E1,4.059656060E1,6.000000001E0
3.046005127E2,5.221925496E1,4.537768421E0,-3.362977486E0,3.463999939E1,7.251727295E1,2.323981771E1,6.000000001E0
3.056005156E2,5.221936571E1,4.538338874E0,-3.196104309E0,3.520000076E1,7.205564117E1,2.318290548E1,6.000000001E0
3.066005185E2,5.221946638E1,4.538846806E0,-3.550171277E0,3.483000183E1,7.193884277E1,2.339493333E1,6.000000001E0
3.076005216E2,5.221956902E1,4.539371495E0,-3.413751723E0,3.590999985E1,7.241602325E1,2.377723016E1,6.000000001E0
3.086005245E2,5.221966280E1,4.539854975E0,-2.988586805E0,3.483000183E1,7.198058319E1,2.372587666E1,6.000000001E0
3.096005281E2,5.221978066E1,4.540427932E0,-2.532831538E0,3.586999893E1,6.999635315E1,2.394981608E1,6.000000001E0
3.106005317E2,5.221992428E1,4.540978539E0,-3.209407029E0,3.572999954E1,6.627086639E1,2.380371143E1,6.000000001E0
3.116005348E2,5.222005131E1,4.541461436E0,-3.212763961E0,3.572999954E1,6.688580322E1,2.409450561E1,6.000000001E0
3.126005391E2,5.222017543E1,4.541934912E0,-2.931027240E0,3.545000076E1,6.688580322E1,2.461902002E1,6.000000001E0
3.136005425E2,5.222032292E1,4.542458045E0,-2.230892959E0,3.545000076E1,6.688580322E1,2.517080061E1,6.000000001E0
3.146005476E2,5.222064326E1,4.542932136E0,-2.780139193E0,3.706000137E1,7.031290356E1,2.501270256E1,6.000000001E0
3.156005515E2,5.222073013E1,4.543461294E0,-3.350695837E0,3.706000137E1,7.136759365E1,2.506125751E1,6.000000001E0
3.166005555E2,5.222082501E1,4.544025873E0,-4.060292182E0,3.677999878E1,7.136759058E1,2.484646383E1,6.000000001E0
3.176005597E2,5.222093441E1,4.544555684E0,-3.874625696E0,3.634999847E1,7.136758587E1,2.434794961E1,6.000000001E0
3.186005645E2,5.222104377E1,4.545138400E0,-2.322747624E0,3.602999878E1,7.031289234E1,2.412930264E1,6.000000001E0
3.196005689E2,5.222117468E1,4.545659503E0,-1.318292054E0,3.602999878E1,6.925820220E1,2.358852437E1,6.000000001E0
3.206005734E2,5.222130728E1,4.546157873E0,-7.272905940E-1,3.568000030E1,6.679725428E1,2.303971040E1,6.000000001E0
3.216005783E2,5.222141791E1,4.546893328E0,3.507764818E0,3.548774136E1,6.850473625E1,1.751068242E1,3.000000000E0
3.226005830E2,5.222153918E1,4.547376833E0,3.842083592E0,3.535899944E1,6.840290304E1,1.820167600E1,3.000000000E0
3.236005875E2,5.222165180E1,4.547854192E0,3.492923910E0,3.509548981E1,6.858359743E1,1.778198161E1,3.000000000E0
3.246005929E2,5.222178814E1,4.548352375E0,3.956850743E0,3.508200804E1,6.793948186E1,1.876689687E1,3.000000000E0
3.256005975E2,5.222192512E1,4.548799759E0,3.719147486E0,3.501103247E1,6.739947645E1,2.062163105E1,3.000000000E0
3.266006029E2,5.222205853E1,4.549293500E0,3.800562548E0,3.548382717E1,6.702568431E1,2.246999492E1,3.000000000E0
3.276006075E2,5.222221942E1,4.549797423E0,4.070210733E0,3.593474358E1,6.536873306E1,2.151358799E1,3.000000000E0
3.286006128E2,5.222238511E1,4.550171250E0,4.150122901E0,3.493309272E1,6.318251132E1,1.955797448E1,3.000000000E0
3.296006181E2,5.222254888E1,4.550572872E0,4.071495566E0,3.471354839E1,6.214215538E1,1.827605605E1,3.000000000E0
3.306006236E2,5.222272606E1,4.551017116E0,4.205958604E0,3.477028036E1,6.161894088E1,1.772202247E1,3.000000000E0
3.316006279E2,5.222289298E1,4.551440663E0,4.794502976E0,3.442242067E1,6.135160011E1,1.755310917E1,3.000000000E0
3.326006336E2,5.222305602E1,4.551865073E0,4.261107423E0,3.434401800E1,6.039390459E1,1.783257181E1,3.000000000E0
3.336006387E2,5.222321805E1,4.552296766E0,4.065169722E0,3.379378912E1,6.020283901E1,1.586786029E1,3.000000000E0
3.346006441E2,5.222336333E1,4.552750883E0,4.636806898E0,3.348361938E1,6.024066835E1,1.508273049E1,3.000000000E0
3.356006497E2,5.222350185E1,4.553167412E0,4.454567500E0,3.280158915E1,6.048441627E1,1.298916531E1,3.000000000E0
3.366006544E2,5.222364076E1,4.553586255E0,4.021131948E0,3.245279873E1,6.074772966E1,1.189036380E1,3.000000000E0
3.376006593E2,5.222377389E1,4.553990529E0,3.287889841E0,3.214858315E1,6.088208505E1,1.163470987E1,3.000000000E0
3.386006655E2,5.222392313E1,4.554384914E0,3.854863440E0,3.191430836E1,6.035924058E1,1.228259334E1,3.000000000E0
3.396006708E2,5.222405989E1,4.554761972E0,3.199813182E0,3.133108669E1,6.061913338E1,1.209085529E1,3.000000000E0
3.406006759E2,5.222418738E1,4.555186467E0,2.720177579E0,3.130583646E1,6.094202933E1,1.207058730E1,3.000000000E0
3.416006823E2,5.222430100E1,4.555555046E0,3.035378486E0,3.079337810E1,6.096296118E1,1.139042322E1,3.000000000E0
3.426006868E2,5.222444553E1,4.555921000E0,2.584362520E0,3.042337331E1,6.056447277E1,1.120427880E1,3.000000000E0
3.436006932E2,5.222457327E1,4.556320318E0,1.937455188E0,3.045561359E1,6.093890737E1,1.117332493E1,3.000000000E0
3.446006978E2,5.222470221E1,4.556712541E0,1.671068049E0,3.051600569E1,6.115869815E1,1.078774822E1,3.000000000E0
3.456007040E2,5.222483904E1,4.557083547E0,1.423973040E0,3.055946293E1,6.128490239E1,1.055316758E1,3.000000000E0
3.466007090E2,5.222496728E1,4.557504919E0,1.106367511E0,3.094483035E1,6.191199296E1,1.100423110E1,3.000000000E0
3.476007149E2,5.222510071E1,4.557904783E0,6.209190441E-1,3.137308634E1,6.247292618E1,1.106360794E1,3.000000000E0
3.486007205E2,5.222524673E1,4.558327378E0,-1.241241237E-1,3.146390206E1,6.216266219E1,1.275778380E1,3.000000000E0
3.496007260E2,5.222535350E1,4.558760619E0,-3.560788641E-1,3.167820384E1,6.340381756E1,1.119026716E1,3.000000000E0
3.506007313E2,5.222545869E1,4.559233368E0,-5.103967367E-1,3.215948401E1,6.480143963E1,1.085178489E1,3.000000000E0
3.516007372E2,5.222554718E1,4.559669611E0,-1.083529179E0,3.229297758E1,6.630484773E1,1.061809103E1,3.000000000E0
3.526007425E2,5.222564560E1,4.560126697E0,-1.868031283E0,3.249630340E1,6.731671749E1,1.132986234E1,3.000000000E0
3.536007487E2,5.222575418E1,4.560583730E0,-2.024545358E0,3.271236097E1,6.773004599E1,1.210319214E1,3.000000000E0
3.546007544E2,5.222587695E1,4.561097443E0,-2.318148553E0,3.343431512E1,6.825406853E1,1.196812904E1,3.000000000E0
3.556007594E2,5.222598038E1,4.561566502E0,-2.987385033E0,3.361896912E1,6.888685765E1,1.301324316E1,3.000000000E0
3.566007652E2,5.222608390E1,4.562005986E0,-2.984609643E0,3.371977317E1,6.924905953E1,1.217291179E1,3.000000000E0
3.576007706E2,5.222618497E1,4.562481253E0,-3.053473976E0,3.395863567E1,7.008642229E1,1.297233464E1,3.000000000E0
3.586007768E2,5.222628748E1,4.563007241E0,-3.022451013E0,3.459426205E1,7.057891387E1,1.345750362E1,3.000000000E0
3.596007818E2,5.222637334E1,4.563495386E0,-2.930651768E0,3.467884253E1,7.120403513E1,1.422681862E1,3.000000000E0
3.606007879E2,5.222644207E1,4.563975069E0,-3.075165561E0,3.469791789E1,7.207323889E1,1.382408007E1,3.000000000E0
3.616007929E2,5.222651762E1,4.564535849E0,-3.229316329E0,3.546792415E1,7.357425240E1,1.242321450E1,3.000000000E0
3.626007996E2,5.222658682E1,4.565063113E0,-2.995259332E0,3.563251520E1,7.443890053E1,1.279000642E1,3.000000000E0
3.636008043E2,5.222663857E1,4.565577223E0,-2.023627040E0,3.551828742E1,7.537331545E1,1.325392449E1,3.000000000E0
3.646008102E2,5.222669939E1,4.566094432E0,-2.536140311E0,3.551541518E1,7.623628864E1,1.364494167E1,3.000000000E0
3.656008158E2,5.222673805E1,4.566673136E0,-1.722636972E0,3.588453950E1,7.760051442E1,1.487605322E1,3.000000000E0
3.666008221E2,5.222659574E1,4.565536659E0,-8.626441276E-1,0.000000000E0,NaN,2.256581073E1,4.000000000E0
3.676008481E2,5.222669917E1,4.566476710E0,-2.713364892E0,3.738000107E1,8.226605348E1,2.272591119E1,4.000000001E0
3.686008333E2,5.222680984E1,4.567096251E0,-3.637864408E0,3.738000107E1,7.910198710E1,2.266668764E1,4.000000001E0
3.696008384E2,5.222680413E1,4.567684211E0,-4.415328527E0,3.766999817E1,8.472699642E1,2.262730307E1,6.000000001E0
3.706008444E2,5.222686011E1,4.568266347E0,-5.528244273E0,3.754999924E1,8.472699504E1,2.277648746E1,6.000000001E0
3.716008492E2,5.222690661E1,4.568834964E0,-5.654585276E0,3.784999847E1,8.367231018E1,2.295774762E1,6.000000001E0
3.726008563E2,5.222693259E1,4.569405747E0,-6.257613390E0,3.772000122E1,8.472699700E1,2.305605612E1,6.000000001E0
3.736008615E2,5.222697207E1,4.569974652E0,-6.752973948E0,3.784999847E1,8.367231018E1,2.315560385E1,6.000000001E0
3.746008666E2,5.222700601E1,4.570547919E0,-7.281415204E0,3.804000091E1,8.402387515E1,2.340265747E1,6.000000001E0
3.756008729E2,5.222704319E1,4.571111110E0,-6.524518231E0,3.804000091E1,8.437543793E1,2.358398745E1,6.000000001E0
3.766008787E2,5.222709796E1,4.571699846E0,-7.261944987E0,3.804000091E1,8.402387515E1,2.370781058E1,6.000000001E0
3.776008841E2,5.222712571E1,4.572262763E0,-7.369855798E0,3.793000030E1,8.472699942E1,2.338372744E1,6.000000001E0
3.786008899E2,5.222718506E1,4.572841192E0,-8.064617909E0,3.811000061E1,8.367231317E1,2.323963708E1,6.000000001E0
3.796008962E2,5.222720020E1,4.573428378E0,-7.815166632E0,3.820999908E1,8.507856538E1,2.314986708E1,6.000000001E0
3.806009014E2,5.222723863E1,4.574002118E0,-7.862713614E0,3.811000061E1,8.402387596E1,2.307573054E1,6.000000001E0
3.816009077E2,5.222725979E1,4.574588048E0,-8.679546515E0,3.820999908E1,8.543012811E1,2.301951773E1,6.000000001E0
3.826009127E2,5.222731742E1,4.575178744E0,-9.439496080E0,3.806999969E1,8.367231271E1,2.286686424E1,6.000000001E0
3.836009194E2,5.222737693E1,4.575773175E0,-9.625711943E0,3.847000122E1,8.296919168E1,2.274290413E1,6.000000001E0
3.846009243E2,5.222739088E1,4.576374388E0,-1.071213773E1,3.847000122E1,8.507856838E1,2.260236977E1,6.000000001E0
3.856009302E2,5.222743520E1,4.576963707E0,-1.148618558E1,3.847000122E1,8.367231731E1,2.254545894E1,6.000000001E0
3.866009364E2,5.222745843E1,4.577549042E0,-1.288786028E1,3.808000183E1,8.507856389E1,2.235892621E1,4.000000001E0
3.876009413E2,5.222750320E1,4.578156093E0,-1.368491424E1,3.877000046E1,8.437544634E1,2.230972882E1,4.000000001E0
3.886009474E2,5.222753644E1,4.578734048E0,-1.478953222E1,3.815000153E1,8.437543920E1,2.224926905E1,4.000000001E0
3.896009524E2,5.222756266E1,4.580022468E0,-3.345501184E0,3.817295991E1,8.429695693E1,1.487605319E1,3.201920601E0
3.906009593E2,5.222758972E1,4.580597911E0,-4.037474615E0,3.837581247E1,8.450326054E1,9.636430891E0,3.000000000E0
3.916009649E2,5.222761318E1,4.581180902E0,-4.904467671E0,3.848938545E1,8.449328425E1,9.366598047E0,3.000000000E0
3.926009707E2,5.222766709E1,4.581803088E0,-5.026702256E0,3.898070135E1,8.439594586E1,9.181325093E0,3.000000000E0
3.936009758E2,5.222770307E1,4.582356115E0,-5.540702776E0,3.875214234E1,8.446180559E1,7.639854140E0,3.000000000E0
3.946009818E2,5.222772680E1,4.582934130E0,-5.314013318E0,3.889742643E1,8.457252332E1,7.893958518E0,3.000000000E0
3.956009874E2,5.222775471E1,4.583512938E0,-5.069466996E0,3.893692413E1,8.446824714E1,1.024944254E1,3.000000000E0
3.966009940E2,5.222778539E1,4.584080629E0,-5.457792052E0,3.895477986E1,8.450214629E1,8.654858826E0,3.000000000E0
3.976009991E2,5.222781510E1,4.584637178E0,-5.126431101E0,3.864348451E1,8.470891899E1,9.259610634E0,3.000000000E0
3.986010050E2,5.222784223E1,4.585182174E0,-5.356235410E0,3.841045634E1,8.480100600E1,9.464463419E0,3.000000000E0
3.996010108E2,5.222786338E1,4.585714135E0,-4.939339462E0,3.822962000E1,8.479151955E1,9.711960802E0,3.000000000E0
4.006010164E2,5.222789851E1,4.586268694E0,-5.004968151E0,3.834493485E1,8.441598848E1,1.005499072E1,3.000000000E0
4.016010221E2,5.222793551E1,4.586826513E0,-4.598725352E0,3.854179521E1,8.423966307E1,1.019740476E1,3.000000000E0
4.026005435E2,5.222816043E1,4.587354063E0,-4.528246689E0,3.824108597E1,8.590426636E1,2.162191627E1,3.000000000E0
4.036005485E2,5.222818537E1,4.587921344E0,-4.604142339E0,3.817904030E1,8.590426636E1,1.934768762E1,3.000000000E0
4.046005588E2,5.222820803E1,4.588438755E0,-4.012378963E0,3.804442907E1,8.596167755E1,1.944165492E1,3.000000000E0
4.056005650E2,5.222823136E1,4.588979958E0,-3.758236238E0,3.792968900E1,8.613732910E1,9.915595914E0,3.000000000E0
4.066005653E2,5.222825425E1,4.589532134E0,-4.053161927E0,3.791998161E1,8.613732910E1,9.834929042E0,3.000000000E0
4.076005708E2,5.222827861E1,4.590072481E0,-3.619797342E0,3.800005210E1,8.492186737E1,1.182235953E1,3.000000000E0
4.086005727E2,5.222831062E1,4.590637333E0,-3.758136262E0,3.789580144E1,8.452433014E1,1.099023744E1,3.000000000E0
4.096005688E2,5.222834872E1,4.591162873E0,-3.416944683E0,3.743705299E1,8.256372070E1,1.196249943E1,3.000000000E0
4.106005704E2,5.222839897E1,4.591734331E0,-3.321479479E0,3.793629443E1,8.113352966E1,1.194179232E1,3.000000000E0
4.116005683E2,5.222845600E1,4.592280803E0,-3.298508636E0,3.774659011E1,8.002414703E1,1.136286558E1,3.000000000E0
4.126005665E2,5.222852444E1,4.592830993E0,-3.324008858E0,3.772585639E1,7.773925018E1,2.339227265E1,3.000000000E0
4.136005683E2,5.222859758E1,4.593368005E0,-3.299121865E0,3.779706049E1,7.719219971E1,2.591436397E1,3.000000000E0
4.146005636E2,5.222867496E1,4.593874339E0,-3.487903016E0,3.753778744E1,7.594693756E1,2.647325376E1,3.000000000E0
4.156005630E2,5.222876205E1,4.594394884E0,-3.602957692E0,3.737550776E1,7.454409027E1,2.805098607E1,3.000000000E0
4.166005628E2,5.222885301E1,4.594895259E0,-3.695177890E0,3.720872699E1,7.198010254E1,3.218700028E1,3.756397429E0
4.176005629E2,5.222895249E1,4.595389572E0,-3.784678671E0,3.687030480E1,7.171467590E1,3.456993563E1,3.000000000E0
4.186005629E2,5.222906140E1,4.595892754E0,-3.938330517E0,3.687489340E1,7.023568726E1,3.964408188E1,3.000000000E0
4.196005630E2,5.222917535E1,4.596394533E0,-3.656352964E0,3.691361213E1,6.911699677E1,4.303382069E1,3.000000000E0
4.206005639E2,5.222928868E1,4.596875989E0,-3.655539485E0,3.652043029E1,6.898378754E1,4.611820700E1,3.000000000E0
4.216005642E2,5.222941115E1,4.597389648E0,-3.497442756E0,3.688228856E1,6.851646423E1,4.666951415E1,3.000000000E0
4.226005656E2,5.222953429E1,4.597899184E0,-3.498666575E0,3.726591647E1,6.851646423E1,4.717246071E1,3.000000000E0
4.236005666E2,5.222963243E1,4.598399273E0,-3.749230534E0,3.697525858E1,6.909068298E1,4.436333213E1,3.000000000E0
4.246005676E2,5.222975884E1,4.598895463E0,-3.811725658E0,3.672091041E1,6.959062958E1,4.485434443E1,3.000000000E0
4.256005692E2,5.222988652E1,4.599427229E0,-3.632490135E0,3.663432237E1,7.093800354E1,4.484604475E1,3.000000000E0
4.266005716E2,5.222999308E1,4.599945285E0,-3.189593450E0,3.672630070E1,7.247390747E1,4.109332804E1,3.000000000E0
4.276005739E2,5.223008906E1,4.600450215E0,-3.197144955E0,3.634961969E1,7.306442261E1,3.613723409E1,3.000000000E0
4.286005754E2,5.223018021E1,4.600980662E0,-3.655380958E0,3.642468603E1,7.494833374E1,3.111133941E1,3.000000000E0
4.296005790E2,5.223026074E1,4.601492802E0,-3.028024404E0,3.658373246E1,7.591758728E1,2.326758368E1,3.000000000E0
4.306005815E2,5.223033608E1,4.602027110E0,-3.704138435E0,3.682594780E1,7.787477112E1,9.381890517E0,3.000000000E0
4.316005840E2,5.223040015E1,4.602530911E0,-3.730635240E0,3.682845424E1,7.927358246E1,1.015791962E1,3.000000000E0
4.326005874E2,5.223051702E1,4.603023444E0,-3.759830787E0,3.682909294E1,7.927358246E1,1.247231936E1,3.000000000E0
4.336226382E2,5.223066682E1,4.603517395E0,-3.913534637E0,3.682909382E1,7.927358246E1,1.386162326E1,3.000000000E0
4.346253232E2,5.223081464E1,4.604001890E0,-3.631038981E0,3.683102287E1,6.370437395E1,1.756516853E1,3.000000000E0
4.356241286E2,5.223096236E1,4.604484383E0,-3.030530985E0,3.683394878E1,6.368689355E1,2.161463815E1,3.000000000E0
4.366006002E2,5.223112283E1,4.604882983E0,-3.045760164E0,3.601142269E1,6.224319524E1,2.518727082E1,3.000000000E0
4.376006041E2,5.223130182E1,4.605428497E0,-3.344797832E0,3.720252292E1,6.183578729E1,2.068696421E1,3.000000000E0
4.386006079E2,5.223156350E1,4.605783541E0,-3.618865003E0,3.700482682E1,5.778036028E1,1.862180236E1,3.000000000E0
4.396006109E2,5.223177482E1,4.606118447E0,-3.128587079E0,3.687033329E1,5.622239309E1,1.715994194E1,3.000000000E0
4.406006153E2,5.223204792E1,4.606552288E0,-3.285324312E0,3.713464157E1,5.374224836E1,1.506547862E1,3.000000000E0
4.416006197E2,5.223229317E1,4.606978366E0,-3.227717789E0,3.744036242E1,5.235001588E1,1.430208455E1,3.000000000E0
4.426006230E2,5.223251293E1,4.607415608E0,-3.295149487E0,3.767345659E1,5.193074294E1,1.432239740E1,3.000000000E0
